Price,Age_08_04,KM,HP,Automatic,cc,Doors,Cylinders,Gears,Weight,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_Petrol
8750.0,75.0,52000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8750.0,69.0,52000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8500.0,73.0,52000.0,110.0,0.0,1600.0,4.0,4.0,5.0,1065.0,0,0,1
8950.0,70.0,51874.0,86.0,0.0,1300.0,4.0,4.0,5.0,1000.0,0,0,1
7500.0,79.0,49827.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
7250.0,69.0,49640.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
7450.0,80.0,49580.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
8750.0,76.0,49170.0,86.0,0.0,1300.0,3.0,4.0,5.0,1045.0,0,0,1
9800.0,77.0,48838.0,110.0,0.0,1600.0,3.0,4.0,5.0,1055.0,0,0,1
7500.0,71.0,48576.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8950.0,75.0,48400.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8950.0,74.0,48242.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
7450.0,70.0,47955.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
8950.0,71.0,47633.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
10500.0,78.0,47400.0,86.0,0.0,1300.0,5.0,4.0,5.0,1040.0,0,0,1
7000.0,73.0,47360.0,86.0,0.0,1300.0,3.0,4.0,5.0,1010.0,0,0,1
8500.0,77.0,45507.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7750.0,76.0,45410.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
8950.0,70.0,44850.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8250.0,69.0,44826.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
9250.0,80.0,44444.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7900.0,75.0,43720.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
8500.0,78.0,43622.0,86.0,0.0,1300.0,4.0,4.0,5.0,1000.0,0,0,1
7950.0,76.0,43532.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
9950.0,69.0,42800.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8750.0,74.0,42317.0,107.0,0.0,1600.0,5.0,4.0,5.0,1100.0,0,0,1
7500.0,80.0,42186.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
6950.0,72.0,42000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8950.0,79.0,40093.0,110.0,0.0,1600.0,5.0,4.0,5.0,1114.0,0,0,1
8750.0,79.0,39800.0,107.0,0.0,1600.0,3.0,4.0,5.0,1080.0,0,0,1
7750.0,73.0,39168.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8450.0,75.0,38945.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8150.0,76.0,36537.0,110.0,0.0,1600.0,4.0,4.0,5.0,1075.0,0,0,1
8500.0,78.0,36000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1045.0,0,0,1
7600.0,78.0,36000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7950.0,80.0,35821.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
7750.0,73.0,34717.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
7950.0,80.0,34000.0,86.0,0.0,1300.0,4.0,4.0,5.0,1000.0,0,0,1
9950.0,78.0,30964.0,110.0,0.0,1600.0,3.0,4.0,5.0,1080.0,0,0,1
8950.0,71.0,29000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1045.0,0,0,1
8450.0,72.0,26000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8950.0,78.0,24000.0,86.0,0.0,1300.0,5.0,4.0,5.0,1065.0,0,0,1
8450.0,80.0,23000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
7500.0,69.0,20544.0,86.0,0.0,1300.0,3.0,4.0,5.0,1025.0,0,0,1
10845.0,72.0,19000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8500.0,71.0,17016.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
7250.0,70.0,16916.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
6950.0,76.0,1.0,110.0,0.0,1600.0,5.0,4.0,5.0,1114.0,0,0,1
